0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
137434,1,1,0,42380,902,0,15,-112,561,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4279,7027,6,65,60,39,25,2071,10884,137,1
137144,2,2,0,41537,902,0,5,-366,196,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2211,13313,7,77,116,7,12,2795,5888,-37,15
137022,0,0,0,42451,831,0,10,-1079,156,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,743,106185,7,68,19,13,22,1043,8653,301,1
136652,2,2,0,42234,1048,0,20,16,748,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,138813,866,7,80,79,49,7,604,10878,18,16
136473,2,2,0,42214,1068,0,11,-318,327,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1201,16441,6,66,10,6,33,2118,11877,142,4
136011,2,2,0,41705,1577,0,9,50,797,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,113,14713,4,63,7,4,10,1018,1423,206,290
135151,2,2,0,42815,467,0,15,16,499,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,352106,44382,7,80,71,42,231,2471,32143,31,145
133510,5,5,4,43076,206,1,50,20,181,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,14574,11538,7,73,147,37,1643,3534,95545,277,14
130612,1,1,0,41424,206,0,20,-138,351,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,458,264,8,77,208,21,45,1132,12635,-207,1
130000,0,0,0,43417,313,0,20,-308,96,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,139,2443,5,64,15,8,0,0,0,372,1
130000,4,10,0,42829,901,0,15,-591,99,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2410,38532,5,61,61,34,0,0,0,377,13
130000,1,1,0,42045,1685,0,13,-351,86,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,720,373,7,74,31,33,0,0,0,235,1
129872,2,2,0,42888,394,1,10,-286,103,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5106,566,2,68,14,8,172,5009,27808,205,1
129644,1,1,8,42255,1027,1,10,-228,205,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,745,1000,7,72,16,16,516,1686,29733,146,5
127734,2,2,0,41382,1027,0,15,13,977,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1395,15144,7,70,143,23,8,2594,5740,-119,43
125302,2,2,1,42621,661,0,20,-4,461,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2978,6040,7,71,18,13,420,487,26071,309,249
123994,7,7,8,41970,1312,0,10,-110,530,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13345,518,6,68,69,21,53,921,11507,89,5
123277,1,6,0,42110,1172,0,15,-145,562,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1212,12416,7,80,41,23,75,1450,15231,121,17
122039,2,2,0,42037,1245,0,4,-103,563,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7322,192,6,76,8,4,12,1138,5279,72,2
121460,2,7,0,42024,1258,0,15,9,418,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,712,17053,7,70,82,48,14,330,1732,222,132
121344,0,0,1,42584,698,0,40,8,71,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1229,12078,8,67,46,21,31,1573,25862,220,8
120376,5,5,3,42522,760,1,10,6,156,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6875,7821,7,70,41,11,59,2923,49602,226,79
120000,1,5,0,41814,1916,0,13,-326,171,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,836,2663,7,59,139,29,8,1212,8531,6,9
120000,0,0,0,42752,978,0,15,56,42,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,5843,2786,5,49,40,24,0,0,0,344,58
120000,8,1,0,42563,44,0,15,-278,429,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,49493,5437,7,71,96,67,148,375,6733,273,10
119191,2,2,0,41466,978,0,15,-241,195,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,900,19,4,73,73,6,7,1232,1711,-15,103
118976,2,2,0,42881,401,0,4,-385,482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2316,41929,8,81,29,4,80,3621,13057,252,52
117534,2,6,0,41611,1671,0,10,9,232,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1855,6028,6,64,87,31,12,301,2231,2,2
116134,1,6,0,41774,1508,0,10,-195,308,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,306,3788,7,72,8,12,22,1198,6731,169,141
116099,9,9,8,42707,575,0,9,58,832,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,22135,0,5,84,45,15,46,1571,9435,447,566
116064,0,0,0,42656,626,0,19,-351,42,1,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1269,1729,6,68,11,5,390,784,6610,213,11
114826,1,5,0,42615,667,0,10,-238,582,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,7137,28920,8,75,48,42,85,1366,23245,188,15
114359,5,5,1,42453,829,0,20,22,554,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4569,32445,7,80,109,29,59,2204,39303,7,836
114116,2,3,0,42878,404,0,35,13,96,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1911,1696,7,73,20,11,864,2703,67891,217,3
112755,6,6,0,41548,404,0,9,33,585,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1196,18,5,47,33,5,67,804,1701,-78,240
112346,2,2,1,42153,1129,0,14,-279,174,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,794,3289,8,75,34,4,313,1171,20424,153,11
112315,2,2,0,42076,1206,0,9,22,466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5626,2809,5,55,20,5,24,945,4097,180,143
112235,2,2,0,42187,1095,0,20,-114,462,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,636,1529,7,71,74,17,77,1382,15164,129,1
110123,2,0,0,41771,1511,0,10,-169,303,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,675,116,6,72,86,60,16,644,2081,187,124
110000,9,9,0,42656,1074,1,35,-536,77,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,7508,738,7,66,49,40,27,342,3898,7,-327
110000,5,5,3,43018,712,1,30,6,32,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2114,3309,7,71,37,12,295,3814,31282,338,17
108610,2,3,3,42450,832,0,14,-244,213,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1103,2730,6,50,15,4,63,2683,25220,167,14
108601,0,0,0,42391,891,0,20,-187,417,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2637,3001,5,62,9,9,20,774,1979,136,1
108416,2,2,0,43004,278,0,10,-882,264,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,24294,107040,7,79,136,47,90,2871,74182,398,70
106207,0,2,0,42706,576,0,13,-347,318,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,17525,18223,5,67,9,8,27,1997,17882,187,13
105319,5,5,0,42040,1242,0,10,-262,108,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9399,103,1,47,228,20,117,1907,16151,221,47
104354,2,2,0,41824,1458,0,9,-176,310,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,108,8,6,66,4,4,18,258,489,169,139
103984,3,3,0,42122,1160,0,30,-374,61,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1289,585,7,58,89,22,13,120,3980,21,6
103873,2,3,0,43217,65,1,12,22,448,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2784,33485,7,73,29,11,1321,4127,17883,261,24
103651,7,7,8,43152,3,1,30,199,214,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,82851,44890,1,62,1441,100,153,3639,36066,169,6
103074,6,5,0,42340,942,0,29,-155,384,1,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1321,651,6,69,36,26,544,917,16257,143,1
102656,1,1,0,42418,864,0,20,-240,667,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1225,32223,7,83,64,20,166,5269,17126,160,17
102014,0,7,5,42389,893,0,10,26,377,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8594,7143,7,79,184,52,1216,3906,98630,217,55
101857,6,1,0,41919,1363,0,15,5,453,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,11466,6901,7,74,88,39,42,627,4961,4,-323
100663,2,2,0,42039,1243,0,20,-80,386,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2970,200,7,77,72,26,333,1365,15149,221,171
100395,3,3,0,41305,1243,0,20,-333,103,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,183,108,6,70,18,12,10,166,596,-37,65
100000,2,2,0,42647,152,1,20,29,515,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,10526,10037,7,71,97,45,1474,5151,82934,33,56
100000,6,6,4,42801,929,0,60,-312,6,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1460,886,7,78,50,33,85,487,25583,344,27
100000,1,5,0,43251,260,0,20,6,612,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3555,5974,7,71,24,17,940,3686,17052,328,141
100000,3,3,0,42797,184,0,20,12,27,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,13751,3629,7,81,388,54,0,0,0,288,1
100000,4,4,0,43046,42,0,30,5,213,1,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,13753,45824,8,82,94,62,739,3260,58584,89,92
100000,3,6,0,43573,7,0,10,44,510,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,24524,47798,8,83,300,64,1520,14884,5382,908,449
100000,3,3,0,42675,167,0,25,71,1078,1,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,12648,124483,7,88,477,96,88,4381,44728,76,138
100000,4,4,0,43186,30,0,20,11,246,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,34403,45622,8,71,14,5,3586,14370,93575,202,8
100000,6,7,8,43438,292,0,40,-308,69,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1968,2259,6,73,43,26,0,0,0,410,38
100000,2,2,0,42928,355,0,15,24,246,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,9919,137276,7,84,90,29,163,1655,18167,18,53
100000,4,4,0,42395,9,0,40,334,2842,1,1,0,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,42668,88107,7,87,1177,113,445,8499,116285,480,89
100000,6,5,4,41782,12,1,40,103,1811,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,52758,9216,7,76,520,68,2357,11120,48131,-3,437
100000,5,5,0,43728,14,0,20,41,96,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,12709,31186,7,81,172,55,0,0,3870,222,244
98179,6,6,0,41954,1328,0,15,-142,372,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2354,2384,6,69,26,10,25,1117,2529,200,170
97796,1,1,0,41908,1374,0,15,-193,349,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,16315,11199,7,74,115,31,16,2101,13210,44,288
96765,9,9,0,43389,7,1,60,74,75,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,16091,7192,7,78,236,94,82,86,2924,392,21
96283,0,0,0,41829,1453,0,10,22,357,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,1,564,210,7,82,78,40,939,1038,5352,117,19
96114,0,0,0,42292,990,0,15,7,488,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,914,161,8,81,215,17,156,2346,33790,181,8
95557,6,6,0,42843,439,0,15,200,1234,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3207,16541,7,77,101,40,62,1488,9639,134,2
95000,7,7,0,43004,726,0,60,12,32,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,4315,15029,7,66,48,39,60,383,13729,373,26
95000,5,10,0,43032,698,0,10,205,456,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15481,24734,6,66,114,45,0,0,0,344,18
94279,1,1,0,42110,1172,0,4,-138,346,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,671,600,3,39,7,4,510,635,2068,212,170
92537,4,4,0,41775,1507,0,25,-150,436,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,539,489,6,73,74,13,344,999,3187,109,32
91947,6,6,0,41582,1507,0,5,-271,508,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,690,18069,6,65,42,19,131,1253,2056,40,11
91301,1,1,0,41589,1700,0,9,-82,625,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,200,1281,7,73,24,7,425,497,1213,46,20
91287,1,1,0,42103,1179,0,9,5,415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,531,9921,6,70,10,4,39,1149,7102,156,75
91000,4,4,0,42892,838,0,40,-362,14,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,730,24,6,58,24,14,16,114,1578,327,1
90750,8,7,7,42878,404,0,50,-318,15,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1666,287,6,74,17,31,27,265,3168,293,90
90685,1,1,0,43076,206,0,19,-176,274,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1179,5131,8,90,12,4,436,2400,26264,269,81
90572,2,0,0,41837,1445,1,20,-303,165,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,47,131,7,69,21,16,23,865,10402,111,2
90398,1,1,0,41864,1418,0,20,15,572,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,31515,189,8,69,100,31,91,2241,21871,64,9
90000,0,0,0,41744,2028,0,15,-397,15,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1091,9,3,37,29,5,0,0,0,231,29
90000,4,4,0,43305,425,0,30,-376,25,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,13469,3945,6,65,22,17,1933,3203,23794,351,1
89221,2,2,0,42956,326,0,25,-492,150,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1174,31721,7,89,218,54,52,690,4680,267,3
88976,1,6,0,42661,621,0,10,-139,528,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,9454,4719,6,71,21,11,81,3792,9509,150,17
88829,2,2,3,42048,1234,0,20,-284,250,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4239,4172,3,48,54,10,28,1429,8467,136,8
87217,6,6,0,41487,1234,0,27,-344,93,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2506,1729,7,62,13,7,131,1626,25049,-31,1
87209,0,0,0,42115,1167,0,15,-391,256,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,23811,14615,5,72,30,17,74,1128,18143,129,5
87152,2,2,0,43133,149,1,10,-400,540,1,1,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,30189,39122,6,69,7,7,748,2359,21125,217,12
87019,6,5,4,42949,333,0,40,41,182,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3387,5040,8,80,177,26,444,2476,41624,396,209
86204,1,7,0,41739,1543,0,20,-316,158,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1412,1120,7,73,85,22,99,682,5546,124,1
86010,1,1,0,42185,1097,0,13,-186,426,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,17364,850,7,71,47,43,40,1083,8290,123,19
85901,1,1,3,42241,1041,0,9,10,326,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,912,413,6,72,7,5,558,2116,9382,358,397
85842,1,1,0,41971,1311,0,10,-370,36,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1622,3201,2,26,51,4,4,70,874,193,71
85573,1,1,0,42507,775,0,13,-242,177,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,461,6326,6,77,11,15,432,1819,14579,274,161
85000,4,10,4,42418,90,0,20,296,671,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2154,31575,8,82,138,10,3374,7804,57219,1249,2071
84620,6,6,0,43077,205,0,59,-208,99,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1732,691,7,75,42,16,298,694,12715,358,171
84513,3,3,0,42208,1074,0,15,-256,116,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,4618,1198,7,72,31,9,83,1248,22434,219,114
84014,1,1,0,41478,1074,0,16,-118,404,0,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,378,680,8,67,38,4,11,1044,3889,6,162
83551,7,7,0,41318,1804,0,5,-293,160,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1652,126,5,45,148,28,10,394,884,96,46
83090,2,2,0,41747,1535,0,20,-266,168,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1635,282,6,72,40,9,15,433,8958,159,89
81722,1,1,0,42852,430,0,30,5,132,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3401,4542,8,74,101,33,398,2160,33983,246,7
81026,1,1,0,41288,430,0,10,-205,262,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,233,5,6,55,16,13,18,809,3509,-177,137
80154,1,1,10,42955,327,0,15,871,875,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,13273,26352,7,79,110,14,205,2934,26187,463,480
79925,0,0,0,42303,979,0,10,-180,278,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,5635,126,7,85,59,10,57,998,34586,153,6
79909,1,1,0,41458,979,0,4,-2270,295,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1000000,605,4,41,265,21,14,1030,1718,5,619
79625,1,1,0,42627,655,0,20,-528,412,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,82738,31570,6,75,47,34,35,1769,22727,156,36
79276,1,3,0,42103,1179,0,30,-269,87,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2905,66,5,70,103,17,46,1772,18936,220,88
79000,4,4,0,42878,852,0,30,7,19,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,851,660,7,68,39,22,0,0,0,384,94
77071,1,1,0,42209,1073,0,13,-293,100,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,48,0,3,57,6,10,13,195,1877,215,107
77010,1,1,0,41361,1073,0,3,-179,346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2994,873,6,73,21,8,6,499,460,-37,145
76847,0,2,0,42198,1084,0,9,-1107,195,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,482896,1291,5,59,18,10,6,947,20000,71,599
76662,1,1,0,42655,627,0,10,-119,556,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,789,7750,6,81,18,5,67,923,11992,156,3
76576,1,6,0,42822,460,0,20,-317,369,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,52302,7271,8,71,104,40,177,2246,28017,27,4
76220,2,2,0,41767,1515,0,20,-660,88,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,138381,9457,7,64,17,7,7,1095,2141,128,218
75165,0,3,0,41718,1564,0,20,-960,190,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,509,101725,7,72,36,17,21,705,5101,365,239
74884,1,6,0,43214,68,0,15,-465,165,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,12649,25631,6,74,48,57,51,1305,24649,70,21
73841,1,1,0,43223,59,0,16,-369,151,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2587,25847,7,72,7,5,511,1281,58020,277,6
73833,5,6,0,42093,1189,0,10,-260,267,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,585,69,6,69,11,8,17,484,2398,122,2
73734,1,1,0,41704,1578,0,6,54,466,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3379,13272,7,87,145,8,8,1029,9126,12,666
73251,1,5,0,42538,744,0,20,-114,338,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4255,158,5,75,13,11,49,779,3906,277,203
72720,0,0,0,42213,1069,0,20,-277,230,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,341,245,7,62,16,10,8,606,1027,143,5
72321,3,3,0,41782,1500,0,59,-339,65,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1040,2450,7,81,97,6,100,1246,24387,143,1
71974,1,3,0,42992,290,1,30,-191,135,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1772,542,6,74,12,16,355,1801,47629,259,59
71209,0,6,0,42270,1012,0,13,-184,398,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,305,699,7,60,14,10,6,434,3254,126,1
71175,0,0,0,42359,923,0,15,-67,590,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1043,682,7,77,24,15,29,1457,8603,117,8
71146,1,1,0,41955,1327,0,20,30,324,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2137,2920,6,60,64,32,31,918,5282,169,84
70431,1,1,0,42135,1147,0,10,-190,280,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3231,122,5,57,190,44,9,1126,13268,187,11
70000,4,4,0,42983,747,0,30,7,12,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,653,367,7,75,27,22,0,0,0,369,56
69530,9,9,0,42110,1172,0,15,7,306,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2227,165,6,66,33,9,17,699,5082,158,61
69420,3,3,0,43444,35,1,20,-522,186,1,1,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,52319,26539,8,88,135,19,347,6722,26772,318,4
69255,0,0,0,42292,990,0,15,-108,438,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15731,3509,7,78,19,20,30,551,4476,251,227
68424,1,6,0,41537,990,0,5,-166,332,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,756,760,7,65,78,4,187,1857,2624,14,143
68038,0,6,0,41899,1383,0,10,-101,424,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,217,12,7,68,16,8,14,378,1521,188,174
67316,1,1,0,42200,1082,0,9,-186,412,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,451,1911,8,80,32,6,13,968,4017,123,1
